Dealer,Order Type,Exterior Material,Cabinet Interior,Drawer Box Type,Drawer Glide,Door Style,Finish Options,Number of Cabinets
3,Kitchen Traditions,Cherry Select,None,None,"Picture Frame, Veneer Panel with Molding",Natural,1
3,Homestead Woods,Alder Select,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Standard (LCG), Paint (LCTS or LCP), 220 Scuff, Rub through - Light",2
1,JM Kitchen and Bath Design,Walnut Select,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Stain (LCWS), Glaze, Standard (LCG)",48
3,The Flooring Place and Design Gallery,"Oak, White, Select Plain Sliced",None,None,"Solid Color, Melamine, Laminate, Acrylic","Stain (LCWS), Grain popper",1
2,Cabinets West,Walnut Select,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Stain (LCWS), 220 Scuff, Grain popper, Powder(Dry) Glaze",1
2,KM Design,Paint grade HDF,136 Storm Grey Melamine,"Blum Full Extension, Undermount, Soft Close","HDF Slab, Paint only",Paint (LCTS or LCP),3
1,Distinctive Cabinetry,Alder Rustic,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Stain (LCWS),23
1,JM Kitchen and Bath Design,Alder Rustic,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Standard (LCG)",38
1,Homestead Woods,Alder Select,136 Storm Grey Melamine,"Blum Full Extension, Undermount, Soft Close","Slab, Reclaimed Woods only, Solid Wood Face, Horizontal Grain, Eng Core, Ply Edge","Stain (LCWS), Grain popper",6
3,Cabinets West,"Paint grade maple frame, MDF/HDF panel",None,None,5 Piece Solid Wood,Paint (LCTS or LCP),1
1,JM Kitchen and Bath Design,"Walnut, Quarter Sawn, Select European, Veneer Only",701 American Black Walnut Melamine,"!Blum Touch to Open, Full Ext. Undermount (no soft close)","Picture Frame, Veneer Panel with Molding","Glaze, Standard (LCG)",19
3,Jackson Hole Cabinets,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",One Piece HDF,Paint (LCTS or LCP),1
1,JM Kitchen and Bath Design,Walnut Select,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Stain (LCWS), Glaze, Standard (LCG)",49
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,4
3,Cabinets West,"Tafisa, Apres Ski",None,None,"Vertical Grain, Melamine, Laminate, Acrylic",,2
2,Creative Cabinetry,Alder Rustic,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Standard (LCG), Paint (LCTS or LCP), Rub through - Light",2
1,Inspire,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),76
2,Cabinets West,Veneer $350 *SPECIAL ORDER*,701 American Black Walnut Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","One Pass Seal, Scuff",2
3,Inspire,Paint grade HDF,None,None,"5 Piece HDF, Paint Only",Paint (LCTS or LCP),2
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,9
3,Inspire,Heitink ROHOL TEXTURE OAK FUMED QTR ROUGH DIAGONAL *SPECIAL ORDER*,None,None,"Veneer, Vertical Grain","One Pass Seal, Scuff",1
2,New Mountain Design,Querkus Vintage Baltimore (4x8) *SPECIAL ORDER*,Prism WF447 Toasted Boreal,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","One Pass Seal, Scuff",3
1,New Mountain Design,"Maple, Select, Hard",700 Rustic Alder Melamine,"Blum Full Extension, Undermount, Soft Close",Applied Molding on 5 Piece Door,"Stain (LCWS), Glaze, Standard (LCG), 220 Scuff, Grain popper, Rub through - Light",8
1,Aspen Cabinets LLC,"Oak, White, AA-Blonde European Rift Cut, Veneer Only",136 Storm Grey Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG), Grain popper",14
2,Distinctive Cabinetry,Maverik Blond (Clear Ash),291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, PVC Tape Banding",,3
3,Aspen Cabinets LLC,"Paint grade maple frame, MDF/HDF panel",None,None,5 Piece Solid Wood,"Glaze, Standard (LCG), Paint (LCTS or LCP)",2
2,Le Gourmet Kitchen Ltd.,CLEAF Special Order,108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Horizontal Grain, Melamine, Laminate, Acrylic",,6
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,8
3,Aspen Cabinets LLC,"Oak, White, Select Rift Cut",None,None,"Picture Frame, Inverted Square, Veneer Panel with Molding","Spray or Dye Stain (LCSS, LCTG, or LCDS), One Pass Seal, Scuff",1
3,Grand Valley Kitchen & Bath,"Oak, White European Select Rift Cut, Veneer Only",None,None,"Veneer, Vertical Grain",Natural,1
2,Vail Cabinets,Paint grade HDF,291 White Melamine,"Blum Full Extension, Undermount, Soft Close",One Piece HDF,Paint (LCTS or LCP),2
2,Kitchen Traditions,"!Laminate, Formica (Call for Availability)",06 Black Melamine,"Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",Natural,2
1,Inspire,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),34
3,Inspire,Customer Supplied Material *Special Order*,None,None,5 Piece Solid Wood,,2
1,The Flooring Place and Design Gallery,Walnut Select,"55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Natural,37
1,Cabinets West,"Maple, Paint Grade","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),10
3,Homestead Woods,"Hickory Heart, Select",None,None,"Veneer, Horizontal Grain",Natural,2
2,Plush Designs,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),1
1,Aspen Cabinets LLC,"Heitink TEXTURED RIFT WHITE OAK, HORIZONTAL *SPECIAL ORDER*","55 Maple Melamine, Hard Rock","Actro 5D, Touch to Open, Hettich, Full Ext, Soft Close CALL FOR AVAILABILITY","Veneer, Vertical Grain","Spray or Dye Stain (LCSS, LCTG, or LCDS)",54
3,Aspen Cabinets LLC,"Paint grade maple frame, MDF/HDF panel",None,None,5 Piece Solid Wood,"Glaze, Standard (LCG), Paint (LCTS or LCP)",1
1,Kitchen Traditions,Alder Select,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",9
2,Inspire,Alder Select,04 Natural Maple Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",2
1,New Mountain Design,"Maple, Select, Hard",108 Folkstone Melamine,"PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG), 220 Scuff, Brushing - Medium",32
1,KM Design,"Oak, White, Select Rift Cut",291 White Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Spray or Dye Stain (LCSS, LCTG, or LCDS)",33
2,Inspire,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",Paint (LCTS or LCP),1
2,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,1
2,Vail Cabinets,Paint grade HDF,291 White Melamine,"Blum Full Extension, Undermount, Soft Close",One Piece HDF,Paint (LCTS or LCP),9
1,Bella Vie,Alder Rustic,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",Applied Molding on 5 Piece Door,"Glaze, Standard (LCG)",19
3,Aspen Cabinets LLC,"Oak, White, AA-Blonde European Rift Cut, Veneer Only",None,None,"Veneer, Horizontal Grain","Stain (LCWS), One Pass Seal, Scuff, Second Stain, Grain popper",2
3,KM Design,Paint grade HDF,None,None,"HDF Slab, Paint only",Paint (LCTS or LCP),2
2,Jackson Hole Cabinets,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Glaze, Standard (LCG)",1
2,KM Design,CLEAF SO12 Java Chestnut Yosemite/Seta,136 Storm Grey Melamine,"Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,2
2,Inspire,"Paint grade maple frame, MDF/HDF panel",Prism Linen Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),3
3,Jackson Hole Cabinets,Paint grade HDF,None,None,One Piece HDF,Paint (LCTS or LCP),2
2,New Mountain Design,!Fir Sawmarked Reclaimed *SPECIAL ORDER*,108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Natural,1
2,Inspire,"Mirlux Light Grey (PET) , Matte",108 Folkstone Melamine,"PRO600 Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,1
3,Aspen Cabinets LLC,"Walnut, Quarter Sawn, Select European, Veneer Only",None,None,"Picture Frame, Inverted Square, Veneer Panel with Molding","Glaze, Standard (LCG)",0
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,4
2,Inspire,"LAB Design Laminate, Group 2, Solid matching backer (Special Order), (Call for availability)","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,1
3,Aspen Cabinets LLC,"Oak, White, Select Rift Cut",None,None,5 Piece Solid Wood,"Glaze, Standard (LCG)",2
2,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,11
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,9
1,Distinctive Cabinetry,SALT GSD23 - Canyon Bleach,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,14
2,Blush Kitchens,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),1
2,Vail Cabinets,"Oak, White European Select Rift Cut, Veneer Only","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Glaze, Standard (LCG)",2
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,9
3,Inspire,Paint grade HDF,None,None,"5 Piece HDF, Paint Only",Paint (LCTS or LCP),2
3,Aspen Cabinets LLC,Paint grade HDF,None,None,"HDF Slab, Paint only",Paint (LCTS or LCP),1
1,Inspire,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),45
3,The Flooring Place and Design Gallery,"Oak, White, Select Plain Sliced",None,None,5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",1
2,The Flooring Place and Design Gallery,"Oak, White, AA-Blonde European Rift Cut, Veneer Only","55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Stain (LCWS), Glaze, Standard (LCG)",1
2,Cabinets West,"Walnut, Quarter Sawn, Select European, Veneer Only","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain",Natural,1
1,Inspire,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",One Piece HDF,Paint (LCTS or LCP),20
2,KM Design,"Oak, White European Select Rift Cut, Veneer Only",136 Storm Grey Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG)",3
2,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,6
1,Aspen Cabinets LLC,Egger H1180 Natural Halifax Oak (5x9),136 Storm Grey Melamine,"PRO600 Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,4
3,JM Kitchen and Bath Design,Alder Rustic,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",1
3,Vail Cabinets,Alder Rustic,None,None,5 Piece Solid Wood,"Glaze, Standard (LCG), Paint (LCTS or LCP), Brushing - Medium",2
3,KM Design,Alder Select,None,None,"Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG)",1
3,The Flooring Place and Design Gallery,"Oak, White, Select Rift Cut",None,None,"Slab, Solid Wood Face, Vertical Grain, Eng Core, Veneer Edge","Stain (LCWS), Glaze, Standard (LCG)",1
1,JM Kitchen and Bath Design,"Black 8421, Matte",22 London Grey Melamine,"Movento, Touch to Open, Blum, Full Ext, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,7
3,KM Design,"Oak, White, Select Quarter Sawn",None,None,5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",2
2,The Flooring Place and Design Gallery,SALT GSDF8 - Palisandro Azuro / CLEAF LM95 Palissandro Blue Matrix/Matrix,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,2
3,Vail Cabinets,"Oak, White, Select Rift Cut",None,None,"Veneer, Vertical Grain","Glaze, Standard (LCG), Paint (LCTS or LCP), Brushing - Light",1
3,Inspire,Paint grade HDF,None,None,"5 Piece HDF, Paint Only",Paint (LCTS or LCP),3
1,Kitchen Traditions,CLEAF LK44 Noce Leuca,Prism Linen Melamine,"Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,16
2,Cabinets West,"Oak, White, Select Rift Cut",701 American Black Walnut Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain",Stain (LCWS),5
1,Distinctive Cabinetry,Alder Rustic,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Stain (LCWS),28
3,Kitchen Traditions,Paint grade HDF,None,None,One Piece HDF,Paint (LCTS or LCP),1
2,New Mountain Design,"Maple, Paint Grade",136 Storm Grey Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain",Paint (LCTS or LCP),3
1,Distinctive Cabinetry,Paint grade HDF,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close",One Piece HDF,Paint (LCTS or LCP),15
2,Bella Vie,Alder Rustic,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",Applied Molding on 5 Piece Door,"Glaze, Standard (LCG)",3
3,EuroContempo,"Oak, White, A-Rift Cut, Veneer Only",None,None,"Veneer, Vertical Grain","Stain (LCWS), Powder(Dry) Glaze",1
2,JM Kitchen and Bath Design,Cherry Select,291 White Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,1
3,Inspire,Alder Select,None,None,5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",1
3,Vail Cabinets,"Oak, White European Select Rift Cut, Veneer Only",None,None,"Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG)",1
1,JM Kitchen and Bath Design,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Picture Frame, Veneer Panel with Molding",Paint (LCTS or LCP),6
2,Distinctive Cabinetry,Maverik Blond (Clear Ash),291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Vertical Grain Maverik",,1
2,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,1
3,Cabinets West,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Brushing - Medium, Powder(Dry) Glaze",2
3,Inspire,"Maple, Select, Hard",None,None,5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",1
3,Vail Cabinets,Echowood QTR. WALNUT WT-139S *SPECIAL ORDER*,None,None,"Veneer, Vertical Grain",Natural,1
3,Inspire,Veneer $1200 *SPECIAL ORDER*,None,None,"Veneer, Vertical Grain",Natural,1
3,Homestead Cabinet & Furniture,"Oak, White, Select Rift Cut",None,None,5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",1
3,JM Kitchen and Bath Design,CLEAF LM17 Noce Daniella Matrix/Matrix,None,None,"Vertical Grain, Melamine, Laminate, Acrylic",,1
3,The Flooring Place and Design Gallery,Alder Select,None,None,5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",1
3,Homestead Cabinet & Furniture,CLEAF LN30 Vinyard Oak Matrix/Matrix,None,None,"Vertical Grain, Melamine, Laminate, Acrylic",,1
1,Plush Designs,Alder Rustic,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",44
1,Vail Cabinets,Alder Select,291 White Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,1
3,Inspire,"Paint grade maple frame, MDF/HDF panel",None,None,"Picture Frame, Veneer Panel with Molding",Paint (LCTS or LCP),2
2,Inspire,"Paint grade maple frame, MDF/HDF panel",04 Natural Maple Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),1
3,Aspen Cabinets LLC,"Oak, White, AA-Blonde European Rift Cut, Veneer Only",None,None,"Veneer, Vertical Grain","Spray or Dye Stain (LCSS, LCTG, or LCDS), One Pass Seal, Scuff",1
2,Olivier Design,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Grass Elite, Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Standard (LCG), Paint (LCTS or LCP), 220 Scuff",4
3,Jackson Hole Cabinets,Paint grade HDF,None,None,"HDF Slab, Paint only",Paint (LCTS or LCP),1
1,JM Kitchen and Bath Design,SALT GSDF9 - Palisandro Grigio,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,18
3,Christophers K&B,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain",Stain (LCWS),1
3,The Flooring Place and Design Gallery,Alder Rustic,None,None,5 Piece Solid Wood,"Glaze, Standard (LCG), Paint (LCTS or LCP), Post glaze scuff",2
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,3
1,Distinctive Cabinetry,Maverik Blond (Clear Ash),291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, PVC Tape Banding",,2
3,Homestead Woods,Walnut Select,None,None,5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",2
3,New Mountain Design,"Oak, Red, Knotty",None,None,5 Piece Solid Wood,"Spray or Dye Stain (LCSS, LCTG, or LCDS), Glaze, Standard (LCG)",2
1,Jackson Hole Cabinets,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),36
1,Homestead Cabinet & Furniture,!Beech Euro.,291 White Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Natural,1
1,Aspen Cabinets LLC,Alder Select,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",24
3,Inspire,Walnut Select,None,None,"Veneer, Vertical Grain",Natural,2
1,Humpherys Design,Walnut Rustic,701 American Black Walnut Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Glaze, Standard (LCG)",51
